Age,WorkClass,Weight,Education,EducationNumber,Occupation,Relationship,MarriageStatus,PartnerStatus,Race,Sex,CapitalGain,CapitalLoss,HoursPerWeek,Native Country,Salary
22,Private,230574,School,6,Transport-moving, Own-child, Never,No Information, White, Male,0,0,25,United-States, <=50K
23,Private,176178,High School,9,Tech-support, Own-child, Never,No Information, White, Female,0,0,40,United-States, <=50K
36,Private,116358,Graduate,14,Exec-managerial, Husband, Married,Civil, Asian-Pac-Islander, Male,0,0,40,Taiwan, >50K
27,No Information,253873,Undergraduate,10,Unknown, Not-in-family, Divorced,No Information, White, Female,0,0,25,United-States, <=50K
45,Private,107787,Associate,11,Craft-repair, Husband, Married,Civil, White, Male,0,0,40,Canada, <=50K
23,Self Employed,519627,High School,9,Farming-fishing, Not-in-family, Never,No Information, White, Male,0,0,25,Mexico, <=50K
21,Private,191460,School,7,Other-service, Unmarried, Never,No Information, Black, Female,0,0,40,United-States, <=50K
44,Private,198282,Graduate,14,Exec-managerial, Husband, Married,Civil, White, Male,15024,0,40,United-States, >50K
29,Private,214858,Undergraduate,13,Sales, Husband, Married,Civil, White, Male,0,0,40,United-States, >50K
36,Self Employed,64875,Associate,11,Tech-support, Husband, Married,Civil, White, Male,0,0,60,United-States, <=50K
18,Private,675421,School,5,Handlers-cleaners, Own-child, Never,No Information, White, Male,594,0,40,United-States, <=50K
62,Self Employed,134768,School,8,Craft-repair, Husband, Married,Civil, White, Male,0,0,40,United-States, >50K
25,Government,207342,Undergraduate,10,Exec-managerial, Not-in-family, Never,No Information, Black, Male,0,0,40,United-States, <=50K
34,Private,64830,Associate,12,Exec-managerial, Not-in-family, Divorced,No Information, White, Female,0,0,45,United-States, <=50K
31,Private,220066,Undergraduate,13,Exec-managerial, Not-in-family, Never,No Information, White, Female,14344,0,50,United-States, >50K
37,Private,82521,Undergraduate,13,Exec-managerial, Husband, Married,Civil, White, Male,15024,0,40,United-States, >50K
33,Private,176711,Undergraduate,13,Farming-fishing, Husband, Married,Civil, White, Male,0,0,40,England, <=50K
22,No Information,217421,Undergraduate,10,Unknown, Own-child, Never,No Information, White, Female,0,0,30,United-States, <=50K
28,Private,111900,Associate,12,Sales, Husband, Married,Civil, White, Male,0,0,30,United-States, <=50K
22,No Information,196943,Undergraduate,10,Unknown, Own-child, Separated,No Information, White, Male,0,0,25,United-States, <=50K
47,Private,481987,High School,9,Other-service, Husband, Married,Civil, White, Male,0,0,40,United-States, >50K
67,No Information,184506,School,7,Unknown, Husband, Married,Civil, White, Male,0,419,3,United-States, <=50K
20,No Information,121313,School,6,Unknown, Own-child, Never,No Information, White, Male,0,0,40,United-States, <=50K
34,Private,158420,Undergraduate,13,Exec-managerial, Husband, Married,Civil, White, Male,0,0,70,United-States, <=50K
26,Private,256000,Professional School,15,Prof-specialty, Husband, Married,Civil, White, Male,99999,0,60,United-States, >50K
36,Private,183892,Undergraduate,10,Craft-repair, Husband, Married,Civil, White, Male,7298,0,44,United-States, >50K
28,Private,42734,High School,9,Handlers-cleaners, Own-child, Never,No Information, White, Male,0,0,40,United-States, <=50K
22,Private,181773,High School,9,Transport-moving, Own-child, Never,No Information, Black, Male,0,0,40,United-States, <=50K
47,Private,184945,Undergraduate,10,Other-service, Not-in-family, Separated,No Information, Black, Female,0,0,35,United-States, <=50K
33,Private,107248,Associate,11,Adm-clerical, Not-in-family, Never,No Information, White, Male,0,0,45,United-States, <=50K
34,Self Employed,215382,Graduate,14,Prof-specialty, Not-in-family, Separated,No Information, White, Female,4787,0,40,United-States, >50K
25,Private,122999,High School,9,Craft-repair, Own-child, Never,No Information, White, Male,0,0,40,United-States, <=50K
37,Private,758700,School,5,Handlers-cleaners, Husband, Married,Civil, White, Male,3781,0,50,Mexico, <=50K
36,Government,166606,High School,9,Protective-serv, Husband, Married,Civil, White, Male,0,0,40,United-States, <=50K
61,Government,192060,Undergraduate,13,Prof-specialty, Not-in-family, Separated,No Information, White, Male,0,0,30,Unknown, <=50K
74,No Information,340939,School,5,Unknown, Husband, Married,Civil, White, Male,3471,0,40,United-States, <=50K
57,Private,205708,Undergraduate,10,Craft-repair, Husband, Married,Civil, White, Male,0,0,40,Poland, <=50K
55,Private,67450,Doctorate,16,Prof-specialty, Not-in-family, Never,No Information, White, Male,0,0,40,England, <=50K
20,Private,242077,High School,9,Sales, Not-in-family, Divorced,No Information, Black, Female,0,0,40,United-States, <=50K
43,Private,129573,High School,9,Sales, Not-in-family, Never,No Information, Black, Female,0,0,44,United-States, <=50K
54,Private,181132,High School,9,Machine-op-inspct, Husband, Married,Civil, White, Male,0,0,40,England, >50K
25,Private,212302,Undergraduate,10,Adm-clerical, Unmarried, Separated,No Information, White, Female,0,0,40,United-States, <=50K
42,Private,83411,Undergraduate,10,Exec-managerial, Not-in-family, Divorced,No Information, White, Male,0,1408,40,United-States, <=50K
23,No Information,148751,Undergraduate,10,Unknown, Not-in-family, Never,No Information, White, Female,0,0,35,United-States, <=50K
17,Private,317681,School,7,Craft-repair, Own-child, Never,No Information, White, Male,0,0,10,United-States, <=50K
39,No Information,103986,High School,9,Unknown, Not-in-family, Never,No Information, White, Male,0,1590,40,United-States, <=50K
63,Private,30602,School,4,Other-service, Unmarried, Married,Absent, Amer-Indian-Eskimo, Female,0,0,40,United-States, <=50K
19,Private,172893,Undergraduate,10,Exec-managerial, Own-child, Never,No Information, White, Female,0,0,30,United-States, <=50K
56,Self Employed,211804,Undergraduate,13,Sales, Husband, Married,Civil, White, Male,15024,0,50,United-States, >50K
33,Self Employed,312055,Undergraduate,13,Sales, Husband, Married,Civil, White, Male,0,0,45,United-States, >50K
37,Private,65390,Undergraduate,13,Farming-fishing, Husband, Married,Civil, White, Male,0,0,50,United-States, <=50K
27,Private,200500,School,4,Transport-moving, Husband, Married,Civil, White, Male,0,0,45,United-States, <=50K
36,Government,241962,Undergraduate,13,Adm-clerical, Husband, Married,Civil, White, Male,0,0,40,United-States, <=50K
30,Self Employed,78530,High School,9,Exec-managerial, Husband, Married,Civil, White, Male,0,0,65,Canada, >50K
22,Private,189950,Undergraduate,13,Prof-specialty, Not-in-family, Never,No Information, White, Male,0,0,55,United-States, <=50K
35,Private,111387,Undergraduate,10,Handlers-cleaners, Husband, Married,Civil, White, Male,0,1579,40,United-States, <=50K
20,Private,241951,High School,9,Handlers-cleaners, Not-in-family, Never,No Information, White, Male,0,0,45,United-States, <=50K
18,Private,343059,Undergraduate,10,Sales, Own-child, Never,No Information, White, Female,0,0,40,United-States, <=50K
25,Private,302465,School,8,Machine-op-inspct, Not-in-family, Never,No Information, White, Male,0,1741,40,United-States, <=50K
53,Private,156843,Graduate,14,Prof-specialty, Not-in-family, Never,No Information, White, Female,0,1564,54,United-States, >50K
21,No Information,79728,Undergraduate,10,Unknown, Own-child, Never,No Information, White, Female,0,0,40,United-States, <=50K
19,Private,55284,High School,9,Sales, Own-child, Never,No Information, White, Female,0,0,35,United-States, <=50K
34,Private,509364,High School,9,Machine-op-inspct, Not-in-family, Divorced,No Information, White, Male,0,0,30,United-States, <=50K
32,Government,117927,Undergraduate,10,Adm-clerical, Not-in-family, Never,No Information, Black, Female,0,0,40,United-States, <=50K
20,Private,137651,Undergraduate,10,Machine-op-inspct, Own-child, Never,No Information, Amer-Indian-Eskimo, Male,0,0,40,United-States, <=50K
70,Private,131060,School,4,Other-service, Husband, Married,Civil, White, Male,0,0,25,United-States, <=50K
57,Private,346963,Undergraduate,13,Exec-managerial, Husband, Married,Civil, White, Male,0,0,40,United-States, >50K
54,Private,183611,Undergraduate,10,Sales, Husband, Married,Civil, White, Male,3137,0,50,United-States, <=50K
34,Private,134737,Associate,11,Machine-op-inspct, Husband, Married,Civil, White, Male,0,0,40,United-States, <=50K
48,Private,36503,Undergraduate,10,Exec-managerial, Husband, Married,Civil, White, Male,0,0,40,United-States, >50K
42,Private,250121,School,7,Other-service, Wife, Married,Civil, White, Female,0,0,40,United-States, <=50K
45,Private,330535,High School,9,Adm-clerical, Not-in-family, Never,No Information, White, Male,3325,0,40,United-States, <=50K
27,Private,387776,Undergraduate,10,Other-service, Own-child, Never,No Information, White, Male,0,0,40,United-States, <=50K
51,Private,41474,School,6,Other-service, Husband, Married,Civil, White, Male,0,0,40,Mexico, <=50K
36,Government,318972,Undergraduate,10,Adm-clerical, Unmarried, Divorced,No Information, White, Female,0,0,65,United-States, <=50K
33,Private,86143,Undergraduate,10,Exec-managerial, Own-child, Never,No Information, Asian-Pac-Islander, Male,0,0,40,Philippines, <=50K
50,Private,181139,Undergraduate,10,Farming-fishing, Not-in-family, Never,No Information, White, Male,0,0,40,United-States, <=50K
44,Private,326232,Undergraduate,13,Exec-managerial, Unmarried, Divorced,No Information, White, Male,0,2547,50,United-States, >50K
39,Government,153976,Graduate,14,Prof-specialty, Husband, Married,Civil, White, Male,0,0,40,United-States, >50K
55,Self Employed,59469,School,5,Farming-fishing, Husband, Married,Civil, White, Male,0,0,25,United-States, <=50K
24,Private,127139,Undergraduate,10,Adm-clerical, Own-child, Never,No Information, White, Female,0,0,40,United-States, <=50K
35,Private,136343,High School,9,Sales, Not-in-family, Never,No Information, White, Male,0,0,40,United-States, <=50K
32,Self Employed,350624,School,8,Craft-repair, Husband, Married,Civil, White, Male,0,0,40,United-States, <=50K
66,No Information,177351,Undergraduate,13,Unknown, Husband, Married,Civil, White, Male,0,2174,40,United-States, >50K
68,Private,166149,High School,9,Adm-clerical, Not-in-family, Widowed,No Information, White, Female,0,2206,30,United-States, <=50K
29,Private,121523,School,7,Transport-moving, Husband, Married,Civil, White, Male,0,0,60,United-States, <=50K
24,Self Employed,267396,Undergraduate,13,Sales, Not-in-family, Never,No Information, White, Male,0,0,40,United-States, <=50K
61,Private,83045,School,5,Machine-op-inspct, Husband, Married,Civil, White, Male,0,0,40,United-States, <=50K
34,Private,160449,High School,9,Machine-op-inspct, Husband, Married,Civil, White, Male,0,0,44,United-States, >50K
55,Self Employed,124137,Professional School,15,Prof-specialty, Husband, Married,Civil, White, Male,0,2415,35,Greece, >50K
20,No Information,287681,Undergraduate,10,Unknown, Own-child, Never,No Information, White, Male,0,0,36,United-States, <=50K
41,Private,154194,High School,9,Sales, Own-child, Never,No Information, White, Female,0,0,40,United-States, <=50K
36,Self Employed,295127,High School,9,Farming-fishing, Husband, Married,Civil, White, Male,0,0,84,United-States, <=50K
60,Private,240521,High School,9,Craft-repair, Husband, Married,Civil, White, Male,7298,0,40,United-States, >50K
61,Self Employed,244087,High School,9,Craft-repair, Husband, Married,Civil, White, Male,0,0,52,United-States, >50K
35,Private,356250,Professional School,15,Sales, Husband, Married,Civil, Asian-Pac-Islander, Male,0,0,35,China, <=50K
42,Government,293791,Undergraduate,13,Exec-managerial, Husband, Married,Civil, White, Male,0,0,50,United-States, >50K
26,Private,44308,Undergraduate,13,Tech-support, Not-in-family, Never,No Information, White, Male,0,0,40,United-States, <=50K
44,Government,210527,Undergraduate,10,Other-service, Unmarried, Never,No Information, Black, Female,0,0,40,United-States, <=50K
31,Government,151763,Graduate,14,Adm-clerical, Not-in-family, Never,No Information, White, Male,0,0,25,United-States, <=50K
39,Government,267581,High School,9,Other-service, Not-in-family, Never,No Information, Black, Male,0,0,40,United-States, <=50K
20,Private,100188,Undergraduate,10,Tech-support, Own-child, Never,No Information, White, Female,0,0,24,United-States, <=50K
32,Self Employed,111746,Undergraduate,10,Craft-repair, Husband, Married,Civil, White, Male,0,0,40,United-States, <=50K
32,Self Employed,171091,High School,9,Sales, Husband, Married,Civil, White, Male,0,0,40,United-States, <=50K
61,Private,355645,School,5,Machine-op-inspct, Husband, Married,Civil, Black, Male,0,0,20,Trinidad and Tobago, <=50K
54,Government,137678,Undergraduate,10,Adm-clerical, Unmarried, Divorced,No Information, White, Female,0,0,40,United-States, <=50K
23,Private,70894,Associate,12,Craft-repair, Other-relative, Never,No Information, White, Male,0,0,40,United-States, <=50K
19,Private,171306,High School,9,Sales, Own-child, Never,No Information, White, Male,0,0,3,United-States, <=50K
31,Private,100997,Undergraduate,10,Prof-specialty, Husband, Married,Civil, Amer-Indian-Eskimo, Male,0,0,40,United-States, <=50K
35,Private,63921,School,3,Handlers-cleaners, Husband, Married,Civil, White, Male,0,0,40,Mexico, <=50K
29,Private,32897,High School,9,Other-service, Not-in-family, Divorced,No Information, White, Female,0,0,25,United-States, <=50K
29,Government,251854,High School,9,Protective-serv, Not-in-family, Never,No Information, Black, Female,0,0,40,United-States, <=50K
25,Private,345121,School,6,Other-service, Own-child, Separated,No Information, White, Female,0,0,25,United-States, <=50K
46,Private,86220,Undergraduate,13,Sales, Not-in-family, Divorced,No Information, White, Female,0,0,40,United-States, <=50K
35,Private,172845,Associate,11,Other-service, Unmarried, Never,No Information, White, Female,0,0,30,United-States, <=50K
20,Private,171398,School,6,Sales, Not-in-family, Never,No Information, Other, Male,0,0,40,United-States, <=50K
24,Self Employed,174391,High School,9,Adm-clerical, Wife, Married,Civil, White, Female,0,0,40,United-States, <=50K
48,Private,207058,High School,9,Adm-clerical, Unmarried, Divorced,No Information, White, Female,0,0,37,United-States, <=50K
37,Private,291251,High School,9,Machine-op-inspct, Not-in-family, Divorced,No Information, White, Female,0,0,40,United-States, <=50K
60,Self Employed,224377,High School,9,Sales, Husband, Married,Civil, White, Male,0,0,40,United-States, <=50K
39,Private,105813,High School,9,Craft-repair, Husband, Married,Civil, White, Male,0,0,40,United-States, <=50K
29,Government,180916,Undergraduate,10,Adm-clerical, Unmarried, Separated,No Information, White, Female,0,0,38,United-States, <=50K
31,Self Employed,122749,Associate,11,Craft-repair, Own-child, Divorced,No Information, White, Male,0,0,20,United-States, <=50K
38,Private,31069,Associate,11,Craft-repair, Husband, Married,Civil, White, Male,4386,0,40,United-States, >50K
26,Self Employed,284343,Associate,12,Craft-repair, Not-in-family, Never,No Information, White, Male,0,0,40,United-States, <=50K
64,Private,319371,Undergraduate,13,Exec-managerial, Husband, Married,Civil, White, Male,15024,0,40,United-States, >50K
46,Private,174224,Associate,11,Protective-serv, Not-in-family, Divorced,No Information, Black, Male,0,0,40,United-States, <=50K
